s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,margin,label,gold_db,qwen_top1,ce_predicted,qwen_correct
0.95,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0,theme_gallery,theme_gallery,theme_gallery,1
0.95,0.9,0.85,0.7,0.6,0.5,0.4,0.3,0.2,0.1,0.1,0.05,0.0,0.0,0.0,0.05,1,hr_1,company_1,hr_1,0
0.95,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0,theme_gallery,theme_gallery,theme_gallery,1
0.95,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.9,0,theme_gallery,theme_gallery,theme_gallery,1
0.95,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0,theme_gallery,theme_gallery,theme_gallery,1
0.9,0.9,0.85,0.75,0.75,0.65,0.3,0.2,0.15,0.1,0.05,0.05,0.05,0.0,0.0,0.0,1,hr_1,company_1,hr_1,0
0.95,0.9,0.9,0.85,0.85,0.8,0.75,0.6,0.5,0.3,0.2,0.1,0.0,0.0,0.0,0.05,1,hr_1,company_1,hr_1,0
0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0,theme_gallery,theme_gallery,theme_gallery,1
0.95,0.9,0.85,0.8,0.7,0.3,0.2,0.1,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.05,1,hr_1,company_1,hr_1,0
0.95,0.85,0.7,0.65,0.6,0.2,0.1,0.1,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.1,1,hr_1,company_1,hr_1,0
0.9,0.85,0.85,0.8,0.8,0.75,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.05,1,hr_1,company_1,hr_1,0
0.95,0.9,0.85,0.75,0.7,0.6,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,hr_1,company_1,hr_1,0
0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0,theme_gallery,theme_gallery,theme_gallery,1
0.95,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.92,0,theme_gallery,theme_gallery,theme_gallery,1
0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0,theme_gallery,theme_gallery,theme_gallery,1
0.95,0.7,0.3,0.3,0.3,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,hr_1,human_resources,hr_1,0
0.95,0.75,0.25,0.2,0.2,0.15,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.2,1,hr_1,human_resources,hr_1,0
0.95,0.9,0.9,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.05,1,theme_gallery,theme_gallery,theme_gallery,1
0.95,0.15,0.15,0.1,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,hr_1,human_resources,hr_1,0
0.95,0.85,0.75,0.7,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.1,1,theme_gallery,theme_gallery,theme_gallery,1
0.95,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.75,0,hr_1,human_resources,hr_1,0
0.95,0.05,0.05,0.02,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0,theme_gallery,theme_gallery,theme_gallery,1
0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0,theme_gallery,theme_gallery,theme_gallery,1
0.9,0.85,0.75,0.7,0.65,0.6,0.35,0.3,0.25,0.2,0.1,0.0,0.0,0.0,0.0,0.05,1,hr_1,company_1,hr_1,0
0.95,0.1,0.05,0.05,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.85,0,theme_gallery,theme_gallery,theme_gallery,1
0.9,0.85,0.7,0.6,0.5,0.4,0.3,0.3,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.05,1,hr_1,company_1,hr_1,0
0.95,0.75,0.6,0.05,0.03,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,theme_gallery,theme_gallery,theme_gallery,1
0.95,0.05,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.9,0,theme_gallery,theme_gallery,theme_gallery,1
0.85,0.8,0.75,0.7,0.7,0.7,0.6,0.5,0.4,0.3,0.2,0.0,0.0,0.0,0.0,0.05,1,hr_1,student_loan,hr_1,0
0.95,0.7,0.6,0.6,0.5,0.5,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,hr_1,human_resources,hr_1,0
0.85,0.8,0.8,0.75,0.75,0.7,0.65,0.6,0.5,0.45,0.4,0.3,0.0,0.0,0.0,0.05,1,hr_1,company_employee,company_employee,0
0.95,0.85,0.1,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.1,1,theme_gallery,theme_gallery,theme_gallery,1
0.95,0.85,0.75,0.7,0.65,0.6,0.55,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,1,hr_1,company_1,hr_1,0
0.95,0.7,0.6,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.25,0,hr_1,department_management,hr_1,0
0.3,0.2,0.15,0.15,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,thrombosis_prediction,synthea,candidate_poll,0
0.95,0.85,0.75,0.7,0.6,0.5,0.45,0.4,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.1,1,hr_1,human_resources,hr_1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,thrombosis_prediction,synthea,allergy_1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,thrombosis_prediction,synthea,synthea,0
0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,thrombosis_prediction,synthea,candidate_poll,0
0.95,0.95,0.9,0.85,0.75,0.3,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,hr_1,human_resources,store_1,0
0.9,0.85,0.8,0.75,0.7,0.65,0.6,0.4,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.05,1,hr_1,human_resources,company_1,0
0.95,0.95,0.9,0.85,0.75,0.7,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,hr_1,human_resources,store_1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,thrombosis_prediction,synthea,allergy_1,0
0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,thrombosis_prediction,synthea,hospital_1,0
0.95,0.9,0.85,0.8,0.75,0.6,0.5,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,hr_1,company_1,hr_1,0
0.95,0.3,0.2,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0,thrombosis_prediction,synthea,hospital_1,0
0.95,0.95,0.85,0.8,0.75,0.65,0.55,0.4,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,1,hr_1,department_management,hr_1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,thrombosis_prediction,synthea,synthea,0
0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,thrombosis_prediction,synthea,allergy_1,0
0.95,0.9,0.85,0.75,0.4,0.3,0.3,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.05,1,hr_1,hr_1,hr_1,1
0.95,0.9,0.85,0.8,0.75,0.75,0.7,0.65,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.05,1,hr_1,hr_1,hr_1,1
0.85,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,thrombosis_prediction,thrombosis_prediction,hospital_1,1
0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,thrombosis_prediction,thrombosis_prediction,thrombosis_prediction,1
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,thrombosis_prediction,synthea,allergy_1,0
0.95,0.9,0.85,0.8,0.75,0.75,0.7,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.05,1,hr_1,department_management,department_management,0
0.95,0.85,0.8,0.7,0.65,0.6,0.5,0.4,0.4,0.35,0.3,0.2,0.0,0.0,0.0,0.1,1,hr_1,company_1,department_management,0
0.95,0.9,0.85,0.75,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.05,1,hr_1,company_1,company_1,0
0.3,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,thrombosis_prediction,synthea,allergy_1,0
0.6,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,thrombosis_prediction,thrombosis_prediction,candidate_poll,1
0.98,0.95,0.85,0.2,0.15,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1,hr_1,human_resources,hr_1,0
0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0,thrombosis_prediction,synthea,hospital_1,0
0.95,0.9,0.9,0.85,0.8,0.75,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,icfp_1,authors,scholar,0
0.95,0.92,0.9,0.88,0.85,0.75,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1,icfp_1,authors,scholar,0
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0,thrombosis_prediction,thrombosis_prediction,online_exams,1
0.95,0.95,0.95,0.9,0.85,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,icfp_1,icfp_1,icfp_1,1
0.7,0.2,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.5,0,thrombosis_prediction,thrombosis_prediction,hospital_1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,thrombosis_prediction,synthea,synthea,0
0.15,0.15,0.15,0.15,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,1,thrombosis_prediction,thrombosis_prediction,allergy_1,1
0.95,0.9,0.85,0.7,0.15,0.1,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,icfp_1,icfp_1,icfp_1,1
0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,thrombosis_prediction,synthea,hospital_1,0
0.95,0.9,0.7,0.6,0.3,0.2,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,icfp_1,icfp_1,icfp_1,1
0.95,0.85,0.75,0.65,0.2,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.1,1,icfp_1,icfp_1,icfp_1,1
0.8,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0,thrombosis_prediction,synthea,hospital_1,0
0.95,0.9,0.15,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,icfp_1,icfp_1,icfp_1,1
0.2,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1,1,thrombosis_prediction,synthea,protein_institute,0
0.95,0.9,0.85,0.8,0.75,0.7,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.05,0.05,1,icfp_1,authors,icfp_1,0
0.7,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.65,0,thrombosis_prediction,synthea,medicine_enzyme_interaction,0
0.95,0.9,0.85,0.8,0.75,0.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,icfp_1,scholar,icfp_1,0
0.98,0.95,0.92,0.9,0.7,0.15,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.03,1,icfp_1,scholar,icfp_1,0
0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,thrombosis_prediction,synthea,allergy_1,0
0.95,0.85,0.75,0.7,0.65,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,icfp_1,icfp_1,icfp_1,1
0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0,thrombosis_prediction,synthea,hospital_1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,1,thrombosis_prediction,synthea,synthea,0
0.95,0.9,0.85,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.05,1,icfp_1,icfp_1,icfp_1,1
0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0,thrombosis_prediction,synthea,hospital_1,0
0.6,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.5,0,thrombosis_prediction,thrombosis_prediction,medicine_enzyme_interaction,1
0.95,0.92,0.9,0.85,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1,icfp_1,citeseer,scholar,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,thrombosis_prediction,synthea,synthea,0
0.95,0.9,0.9,0.85,0.85,0.8,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,icfp_1,authors,aan_1,0
0.95,0.92,0.9,0.85,0.1,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1,icfp_1,scholar,scholar,0
0.95,0.9,0.85,0.8,0.15,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,icfp_1,scholar,scholar,0
0.95,0.9,0.85,0.7,0.4,0.3,0.2,0.15,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.05,1,icfp_1,academic,academic,0
0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,thrombosis_prediction,synthea,network_2,0
0.7,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,thrombosis_prediction,thrombosis_prediction,thrombosis_prediction,1
0.95,0.92,0.9,0.85,0.8,0.75,0.1,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.03,1,icfp_1,icfp_1,icfp_1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,thrombosis_prediction,thrombosis_prediction,thrombosis_prediction,1
0.1,0.1,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,thrombosis_prediction,synthea,allergy_1,0
0.95,0.92,0.9,0.85,0.15,0.1,0.05,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.03,1,icfp_1,icfp_1,icfp_1,1
0.95,0.93,0.92,0.9,0.85,0.75,0.05,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.02,1,icfp_1,icfp_1,icfp_1,1
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,thrombosis_prediction,thrombosis_prediction,medicine_enzyme_interaction,1
0.95,0.92,0.9,0.88,0.85,0.75,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.03,1,icfp_1,icfp_1,icfp_1,1
0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.0,1,thrombosis_prediction,thrombosis_prediction,thrombosis_prediction,1
0.95,0.93,0.92,0.9,0.85,0.05,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1,icfp_1,scholar,scholar,0
0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,thrombosis_prediction,synthea,hospital_1,0
0.95,0.9,0.85,0.8,0.75,0.7,0.15,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,icfp_1,scholar,scholar,0
0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,thrombosis_prediction,thrombosis_prediction,thrombosis_prediction,1
0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,thrombosis_prediction,synthea,allergy_1,0
0.95,0.9,0.85,0.85,0.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,icfp_1,icfp_1,icfp_1,1
0.95,0.9,0.85,0.8,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,icfp_1,icfp_1,icfp_1,1
0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,thrombosis_prediction,synthea,allergy_1,0
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,thrombosis_prediction,thrombosis_prediction,online_exams,1
0.95,0.9,0.85,0.15,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.05,1,icfp_1,icfp_1,icfp_1,1
0.95,0.9,0.9,0.1,0.1,0.05,0.05,0.05,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.05,1,icfp_1,icfp_1,icfp_1,1
0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,thrombosis_prediction,synthea,hospital_1,0
0.95,0.93,0.92,0.9,0.85,0.7,0.1,0.05,0.03,0.02,0.01,0.01,0.0,0.0,0.0,0.02,1,icfp_1,icfp_1,icfp_1,1
0.7,0.1,0.1,0.1,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.6,0,thrombosis_prediction,synthea,hospital_1,0
0.95,0.85,0.85,0.8,0.8,0.7,0.1,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.1,1,icfp_1,icfp_1,icfp_1,1
0.95,0.92,0.9,0.85,0.8,0.75,0.2,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.03,1,icfp_1,icfp_1,icfp_1,1
0.95,0.85,0.75,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1,1,thrombosis_prediction,synthea,medicine_enzyme_interaction,0
0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,thrombosis_prediction,synthea,hospital_1,0
0.95,0.9,0.85,0.85,0.8,0.75,0.7,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.05,1,icfp_1,icfp_1,icfp_1,1
0.95,0.9,0.85,0.8,0.75,0.7,0.6,0.2,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.05,1,icfp_1,icfp_1,icfp_1,1
0.2,0.15,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,thrombosis_prediction,synthea,candidate_poll,0
0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,thrombosis_prediction,synthea,candidate_poll,0
0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,thrombosis_prediction,synthea,hospital_1,0
0.95,0.8,0.7,0.6,0.6,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1,imdb,imdb,imdb,1
0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,thrombosis_prediction,synthea,hospital_1,0
0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,thrombosis_prediction,synthea,medicine_enzyme_interaction,0
0.95,0.92,0.9,0.88,0.85,0.8,0.78,0.75,0.15,0.1,0.05,0.0,0.0,0.0,0.0,0.03,1,icfp_1,icfp_1,icfp_1,1
0.95,0.25,0.2,0.15,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,imdb,imdb,imdb,1
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,thrombosis_prediction,synthea,medicine_enzyme_interaction,0
0.95,0.85,0.7,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,imdb,imdb,imdb,1
0.9,0.7,0.7,0.6,0.6,0.6,0.3,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,imdb,imdb,imdb,1
0.6,0.2,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,thrombosis_prediction,synthea,medicine_enzyme_interaction,0
0.95,0.4,0.3,0.2,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0,imdb,imdb,imdb,1
0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,thrombosis_prediction,synthea,wta_1,0
0.95,0.8,0.7,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1,imdb,bbc_channels,imdb,0
0.3,0.2,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,thrombosis_prediction,synthea,medicine_enzyme_interaction,0
0.95,0.95,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ship_1,ship_mission,ship_mission,0
0.95,0.75,0.65,0.1,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,ship_1,ship_1,ship_1,1
0.95,0.75,0.6,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,ship_1,ship_1,ship_1,1
0.95,0.1,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0,ship_1,ship_1,ship_1,1
0.95,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0,ship_1,ship_1,ship_1,1
0.9,0.7,0.6,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.2,0,ship_1,ship_1,ship_1,1
0.95,0.7,0.6,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.25,0,ship_1,ship_1,ship_1,1
0.95,0.75,0.65,0.2,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.2,1,ship_1,ship_1,ship_1,1
0.95,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0,ship_1,ship_1,ship_1,1
0.95,0.7,0.3,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.25,0,ship_1,ship_1,ship_1,1
0.95,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.9,0,ship_1,ship_1,ship_1,1
0.95,0.7,0.6,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.25,0,ship_1,ship_1,ship_1,1
0.95,0.2,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0,ship_1,ship_1,ship_1,1
0.95,0.7,0.6,0.2,0.2,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.25,0,ship_1,ship_1,ship_1,1
0.95,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.9,0,ship_1,ship_1,ship_1,1
0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0,ship_1,ship_1,ship_1,1
0.95,0.1,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0,ship_1,ship_1,ship_1,1
0.95,0.7,0.3,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.25,0,ship_1,ship_1,ship_1,1
0.95,0.1,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.85,0,ship_1,ship_1,ship_1,1
0.95,0.1,0.05,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0,ship_1,ship_1,ship_1,1
0.95,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.9,0,ship_1,ship_1,ship_1,1
0.95,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.85,0,ship_1,ship_1,ship_1,1
0.9,0.2,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.7,0,ship_1,ship_1,ship_1,1
